"RegionName","Year","Month","Portion"
"United States",2012,8,0.043674331067089
"San Francisco",2012,8,0.05021
"San Jose",2012,8,0.048138
"United States",2012,9,0.043898393627216
"San Francisco",2012,9,0.050211
"San Jose",2012,9,0.04811
"United States",2012,10,0.044610410401368
"San Francisco",2012,10,0.050975
"San Jose",2012,10,0.048818
"United States",2012,11,0.045159945129669
"San Francisco",2012,11,0.051244
"San Jose",2012,11,0.049289
"United States",2012,12,0.045409910390803
"San Francisco",2012,12,0.051232
"San Jose",2012,12,0.049492
"United States",2013,1,0.045910372632814
"San Francisco",2013,1,0.051131
"San Jose",2013,1,0.04922
"United States",2013,2,0.046079462778203
"San Francisco",2013,2,0.050782
"San Jose",2013,2,0.048832
"United States",2013,3,0.047352143840307
"San Francisco",2013,3,0.050599
"San Jose",2013,3,0.048456
"United States",2013,4,0.047733648104911
"San Francisco",2013,4,0.050508
"San Jose",2013,4,0.048171
"United States",2013,5,0.048142577834271
"San Francisco",2013,5,0.050349
"San Jose",2013,5,0.047841
"United States",2013,6,0.048371489764234
"San Francisco",2013,6,0.049938
"San Jose",2013,6,0.047549
"United States",2013,7,0.047941637774742
"San Francisco",2013,7,0.050095
"San Jose",2013,7,0.048044
"United States",2013,8,0.048306621690705
"San Francisco",2013,8,0.049811
"San Jose",2013,8,0.048346
"United States",2013,9,0.048762803446315
"San Francisco",2013,9,0.049651
"San Jose",2013,9,0.048635
"United States",2013,10,0.050133430668784
"San Francisco",2013,10,0.049355
"San Jose",2013,10,0.048531
"United States",2013,11,0.049818671487483
"San Francisco",2013,11,0.048754
"San Jose",2013,11,0.047777
"United States",2013,12,0.049619780703638
"San Francisco",2013,12,0.048245
"San Jose",2013,12,0.047151
"United States",2014,1,0.049136055980554
"San Francisco",2014,1,0.047835
"San Jose",2014,1,0.046775
"United States",2014,2,0.048669528489738
"San Francisco",2014,2,0.047425
"San Jose",2014,2,0.046608
"United States",2014,3,0.048111216028245
"San Francisco",2014,3,0.046986
"San Jose",2014,3,0.046022
"United States",2014,4,0.047477906370432
"San Francisco",2014,4,0.046619
"San Jose",2014,4,0.045848
"United States",2014,5,0.046769610582729
"San Francisco",2014,5,0.046189
"San Jose",2014,5,0.045479
"United States",2014,6,0.04644835211893
"San Francisco",2014,6,0.045995
"San Jose",2014,6,0.045175
"United States",2014,7,0.045913500489103
"San Francisco",2014,7,0.04572
"San Jose",2014,7,0.044695
"United States",2014,8,0.045210937112156
"San Francisco",2014,8,0.045269
"San Jose",2014,8,0.04378
"United States",2014,9,0.044937629489681
"San Francisco",2014,9,0.045249
"San Jose",2014,9,0.043485
"United States",2014,10,0.04471948802091
"San Francisco",2014,10,0.045221
"San Jose",2014,10,0.0433
"United States",2014,11,0.04436599304643
"San Francisco",2014,11,0.0447
"San Jose",2014,11,0.042905
"United States",2014,12,0.044317831942935
"San Francisco",2014,12,0.044393
"San Jose",2014,12,0.042586
"United States",2015,1,0.044135235847424
"San Francisco",2015,1,0.044027
"San Jose",2015,1,0.042472
"United States",2015,2,0.044105788077112
"San Francisco",2015,2,0.043771
"San Jose",2015,2,0.042147
"United States",2015,3,0.044248810618832
"San Francisco",2015,3,0.043559
"San Jose",2015,3,0.042379
"United States",2015,4,0.044296263470805
"San Francisco",2015,4,0.043714
"San Jose",2015,4,0.043093
"United States",2015,5,0.044118713667388
"San Francisco",2015,5,0.043623
"San Jose",2015,5,0.042966
"United States",2015,6,0.044358135881108
"San Francisco",2015,6,0.04411
"San Jose",2015,6,0.043281
"United States",2015,7,0.044414331212806
"San Francisco",2015,7,0.044312
"San Jose",2015,7,0.043378
"United States",2015,8,0.044312719252261
"San Francisco",2015,8,0.04422
"San Jose",2015,8,0.043548
"United States",2015,9,0.044175307390567
"San Francisco",2015,9,0.044317
"San Jose",2015,9,0.043518
"United States",2015,10,0.043519898071982
"San Francisco",2015,10,0.043963
"San Jose",2015,10,0.043086
"United States",2015,11,0.042266436741663
"San Francisco",2015,11,0.043311
"San Jose",2015,11,0.042776
"94565",1998,1,0.055959
"94112",1998,1,0.045275
"94544",1998,1,0.051473
"94110",1998,1,0.053248
"94587",1998,1,0.064885
"95035",1998,1,0.06546
"94538",1998,1,0.062136
"94501",1998,1,0.048958
"94536",1998,1,0.066433
"94513",1998,1,0.05084
"95111",1998,1,0.064407
"95127",1998,1,0.054193
"94806",1998,1,0.047396
"95123",1998,1,0.075027
"94509",1998,1,0.056448
"94122",1998,1,0.041126
"94080",1998,1,0.051385
"95122",1998,1,0.062115
"94109",1998,1,0.080555
"94015",1998,1,0.04939
"94541",1998,1,0.057084
"95020",1998,1,0.064015
"94087",1998,1,0.046704
"95051",1998,1,0.05452
"95125",1998,1,0.05175
"94539",1998,1,0.070088
"95112",1998,1,0.062758
"95014",1998,1,0.047927
"95116",1998,1,0.065452
"95148",1998,1,0.062926
"94601",1998,1,0.049385
"94014",1998,1,0.051515
"94550",1998,1,0.056795
"94553",1998,1,0.055511
"95136",1998,1,0.066421
"94901",1998,1,0.061591
"95037",1998,1,0.069448
"94086",1998,1,0.055689
"94025",1998,1,0.059079
"94560",1998,1,0.061357
"95008",1998,1,0.063359
"94577",1998,1,0.056418
"94303",1998,1,0.040684
"94116",1998,1,0.039517
"94121",1998,1,0.04182
"94546",1998,1,0.049929
"95124",1998,1,0.050802
"94551",1998,1,0.078766
"95129",1998,1,0.058812
"94118",1998,1,0.053057
"94605",1998,1,0.053466
"94066",1998,1,0.049437
"94403",1998,1,0.058064
"94010",1998,1,0.052796
"94520",1998,1,0.050118
"95132",1998,1,0.067779
"94117",1998,1,0.057941
"94583",1998,1,0.077443
"94124",1998,1,0.062792
"94568",1998,1,0.047786
"94555",1998,1,0.06971
"94804",1998,1,0.051797
"94606",1998,1,0.046217
"94134",1998,1,0.044932
"94561",1998,1,0.052879
"94566",1998,1,0.069078
"94044",1998,1,0.048177
"94578",1998,1,0.053446
"94523",1998,1,0.056758
"95120",1998,1,0.070752
"94401",1998,1,0.080537
"95128",1998,1,0.049261
"95121",1998,1,0.065443
"94132",1998,1,0.041682
"94115",1998,1,0.081215
"94521",1998,1,0.058891
"94404",1998,1,0.072115
"95070",1998,1,0.053357
"94621",1998,1,0.054306
"94061",1998,1,0.058461
"94582",1998,1,0.04933
"94526",1998,1,0.078796
"94531",1998,1,0.08557
"94040",1998,1,0.05477
"94114",1998,1,0.069218
"95117",1998,1,0.057667
"94801",1998,1,0.050792
"95050",1998,1,0.046271
"94611",1998,1,0.061276
"94063",1998,1,0.056008
"94603",1998,1,0.044469
"94545",1998,1,0.046821
"94598",1998,1,0.061182
"94580",1998,1,0.046806
"94941",1998,1,0.060018
"95131",1998,1,0.067005
"94002",1998,1,0.068017
"94133",1998,1,0.092044
"94306",1998,1,0.040432
"94608",1998,1,0.04165
"94062",1998,1,0.055091
"95133",1998,1,0.069239
"94610",1998,1,0.059394
"94530",1998,1,0.036658
"94602",1998,1,0.058364
"94402",1998,1,0.049253
"94549",1998,1,0.056076
"94903",1998,1,0.051746
"94043",1998,1,0.062594
"94131",1998,1,0.058756
"94070",1998,1,0.055202
"94518",1998,1,0.05842
"94102",1998,1,0.071618
"94947",1998,1,0.060128
"95054",1998,1,0.028733
"94607",1998,1,0.028429
"94619",1998,1,0.058236
"94107",1998,1,0.04349
"94103",1998,1,0.079529
"94123",1998,1,0.069355
"94085",1998,1,0.091635
"95032",1998,1,0.057953
"94579",1998,1,0.04876
"95135",1998,1,0.088333
"94547",1998,1,0.045287
"95118",1998,1,0.060481
"94609",1998,1,0.04345
"94030",1998,1,0.044997
"94024",1998,1,0.03136
"94704",1998,1,0.054749
"94519",1998,1,0.047483
"94564",1998,1,0.044986
"94596",1998,1,0.049609
"94803",1998,1,0.05458
"94588",1998,1,0.083757
"94506",1998,1,0.10374
"94022",1998,1,0.039543
"95138",1998,1,0.105012
"94089",1998,1,0.032209
"95126",1998,1,0.047124
"95110",1998,1,0.038926
"94703",1998,1,0.05196
"94127",1998,1,0.053196
"94502",1998,1,0.090027
"94595",1998,1,0.042277
"94706",1998,1,0.061098
"94301",1998,1,0.03377
"94805",1998,1,0.055241
"94702",1998,1,0.048337
"94960",1998,1,0.054431
"94563",1998,1,0.052639
"94945",1998,1,0.050663
"94707",1998,1,0.048556
"94552",1998,1,0.084783
"94618",1998,1,0.085122
"95134",1998,1,0.117498
"94705",1998,1,0.046227
"94920",1998,1,0.06417
"94108",1998,1,0.071116
"94965",1998,1,0.083423
"94904",1998,1,0.064288
"94556",1998,1,0.055359
"94612",1998,1,0.026316
"94708",1998,1,0.038929
"94041",1998,1,0.050766
"94507",1998,1,0.073472
"94597",1998,1,0.062908
"94709",1998,1,0.067227
"94949",1998,1,0.040326
"94542",1998,1,0.066289
"94065",1998,1,0.149877
"95030",1998,1,0.044756
"94517",1998,1,0.097669
"94019",1998,1,0.077753
"95130",1998,1,0.04579
"94572",1998,1,0.04941
"94505",1998,1,0.093294
"94925",1998,1,0.063198
"95119",1998,1,0.075498
"94027",1998,1,0.035897
"94930",1998,1,0.049041
"95033",1998,1,0.050029
"94028",1998,1,0.037931
"94939",1998,1,0.038164
"95139",1998,1,0.068332
"94105",1998,1,0.033285
"94005",1998,1,0.041209
"94710",1998,1,0.0374
"95046",1998,1,0.041127
"94111",1998,1,0.090188
"94060",1998,1,0.066929
"94525",1998,1,0.044517
"94924",1998,1,0.041379
"94038",1998,1,0.066502
"94937",1998,1,0.027616
"94946",1998,1,0.067039
"94586",1998,1,0.057325
"94970",1998,1,0.044628
"94020",1998,1,0.034483
"94565",1998,2,0.056303
"94112",1998,2,0.04651
"94544",1998,2,0.052731
"94110",1998,2,0.052139
"94587",1998,2,0.064526
"95035",1998,2,0.066757
"94538",1998,2,0.063406
"94501",1998,2,0.049996
"94536",1998,2,0.067213
"94513",1998,2,0.049975
"95111",1998,2,0.065569
"95127",1998,2,0.054268
"94806",1998,2,0.046381
"95123",1998,2,0.07473
"94509",1998,2,0.056919
"94122",1998,2,0.041039
"94080",1998,2,0.052229
"95122",1998,2,0.062229
"94109",1998,2,0.080929
"94015",1998,2,0.05017
"94541",1998,2,0.056825
"95020",1998,2,0.065593
"94087",1998,2,0.047144
"95051",1998,2,0.053966
"95125",1998,2,0.052917
"94539",1998,2,0.071702
"95112",1998,2,0.064132
"95014",1998,2,0.047136
"95116",1998,2,0.063629
"95148",1998,2,0.06229
